date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:24:49	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:49%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-extraction-setup.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-extraction-setup.png	(from https://sphinx.org.au/the-ark/overview)
14:24:50	25208/25208	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226278-5e62cb1978500%22	https://sphinx.org.au/media/jui/fonts/IcoMoon.eot?	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/jui/fonts/IcoMoond41d.eot	(from https://sphinx.org.au/templates/protostar/css/template.css?79454ffff00e04053220fdb82f03fe7b)
14:24:51	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:51%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-lims-inventory.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-lims-inventory.png	(from https://sphinx.org.au/the-ark/overview)
14:24:51	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:51%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-global-biospecimen-search.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-global-biospecimen-search.png	(from https://sphinx.org.au/the-ark/overview)
14:24:51	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:51%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-login.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-login.png	(from https://sphinx.org.au/the-ark/overview)
14:24:52	25424/25424	---M--	200	added ('OK')	application/font-woff	etag:%226350-5e62cb1978500%22	https://sphinx.org.au/media/jui/fonts/IcoMoon.woff	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/jui/fonts/IcoMoon.woff	(from https://sphinx.org.au/templates/protostar/css/template.css?79454ffff00e04053220fdb82f03fe7b)
14:24:53	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:53%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-reports.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-reports.png	(from https://sphinx.org.au/the-ark/overview)
14:24:53	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:53%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-pedigree-visualisation.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-pedigree-visualisation.png	(from https://sphinx.org.au/the-ark/overview)
14:24:53	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:53%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-study-data-upload.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-study-data-upload.png	(from https://sphinx.org.au/the-ark/overview)
14:24:54	25044/25044	---M--	200	added ('OK')	application/font-sfnt	etag:%2261d4-5e62cb1978500%22	https://sphinx.org.au/media/jui/fonts/IcoMoon.ttf	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/jui/fonts/IcoMoon.ttf	(from https://sphinx.org.au/templates/protostar/css/template.css?79454ffff00e04053220fdb82f03fe7b)
14:24:55	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:55%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-attachment.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-attachment.png	(from https://sphinx.org.au/the-ark/overview)
14:24:55	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:55%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-study-details.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-study-details.png	(from https://sphinx.org.au/the-ark/overview)
14:24:55	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:55%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-biospecimen-search.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-biospecimen-search.png	(from https://sphinx.org.au/the-ark/overview)
14:24:56	86043/86043	---M--	200	added ('OK')	image/svg+xml	etag:%221501b-5e62cb1978500%22	https://sphinx.org.au/media/jui/fonts/IcoMoon.svg	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/jui/fonts/IcoMoon.svg	(from https://sphinx.org.au/templates/protostar/css/template.css?79454ffff00e04053220fdb82f03fe7b)
14:24:57	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:57%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-contact.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-contact.png	(from https://sphinx.org.au/the-ark/overview)
14:24:57	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:57%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-consent.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-consent.png	(from https://sphinx.org.au/the-ark/overview)
14:24:57	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:57%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-correspondence.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-correspondence.png	(from https://sphinx.org.au/the-ark/overview)
14:24:59	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:58%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-custom-field-categories.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-custom-field-categories.png	(from https://sphinx.org.au/the-ark/overview)
14:24:59	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:58%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-custom-field-data.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-custom-field-data.png	(from https://sphinx.org.au/the-ark/overview)
14:24:59	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:58%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-custom-fields.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-custom-fields.png	(from https://sphinx.org.au/the-ark/overview)
14:25:00	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:59%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-details.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-details.png	(from https://sphinx.org.au/the-ark/overview)
14:25:00	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:59%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-lims.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-lims.png	(from https://sphinx.org.au/the-ark/overview)
14:25:00	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:24:59%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-list.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-subject-list.png	(from https://sphinx.org.au/the-ark/overview)
14:25:01	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:00%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-work-tracking-billable-item-type.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-work-tracking-billable-item-type.png	(from https://sphinx.org.au/the-ark/overview)
14:25:01	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:00%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-work-tracking-billable-item.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-work-tracking-billable-item.png	(from https://sphinx.org.au/the-ark/overview)
14:25:01	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:00%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-work-tracking-request.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-work-tracking-request.png	(from https://sphinx.org.au/the-ark/overview)
14:25:02	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:01%20GMT	https://sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-work-tracking-researcher.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/phocagallery/screenshots/thumbs/phoca_thumb_l_the-ark-work-tracking-researcher.png	(from https://sphinx.org.au/the-ark/overview)
14:25:02	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:01%20GMT	https://sphinx.org.au/images/ark/The-Ark-VirtualBox.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/ark/The-Ark-VirtualBox.png	(from https://sphinx.org.au/the-ark/try-it)
14:25:02	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:01%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20-%20Quick%20Start%20Guide.docx	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20-%20Quick%20Start%20Guide.docx	(from https://sphinx.org.au/the-ark/documentation)
14:25:03	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:02%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20-%20Quick%20Start%20Guide.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20-%20Quick%20Start%20Guide.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:03	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:02%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Admin%20Guide.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Admin%20Guide.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:03	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:02%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Manage%20Users.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Manage%20Users.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:04	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:03%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Study%20Details%20Page%20-%20new%20study.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Study%20Details%20Page%20-%20new%20study.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:04	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:03%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Study%20Details%20Page%20-%20update.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Study%20Details%20Page%20-%20update.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:04	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:03%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Study%20Components.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Study%20Components.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:05	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:04%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Subject%20Uploader%20-%20New.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Subject%20Uploader%20-%20New.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:05	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:04%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Subject%20Uploader%20-%20Update.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Subject%20Uploader%20-%20Update.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:05	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:04%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20SubjectCustomFieldUploader%20-%20New.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20SubjectCustomFieldUploader%20-%20New.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:06	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:05%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20SubjectCustomFieldUploader%20-%20Updating.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20SubjectCustomFieldUploader%20-%20Updating.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:06	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:05%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Reports.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Reports.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:06	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:05%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20SearchExistingSubject.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20SearchExistingSubject.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:06	35969/-1	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2003:25:06%20GMT	https://sphinx.org.au/the-ark/overview	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/overview.html	(from https://sphinx.org.au/the-ark)
14:25:07	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:06%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubject.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubject.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:07	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:06%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubject%20StudySpecificDemoData.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubject%20StudySpecificDemoData.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:07	921/921	---M--	200	added ('OK')	image/png	etag:%22399-5c67d5e7d2ff1%22	https://sphinx.org.au/media/com_phocagallery/images/icon-info.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/images/icon-info.png	(from https://sphinx.org.au/media/com_phocagallery/css/main/phocagallery.css)
14:25:08	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:07%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectContact.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectContact.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:08	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:08%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectAttachment.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectAttachment.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:08	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:08%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectConsent.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectConsent.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:08	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:08%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectCorrespondence.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectCorrespondence.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:09	42646/42646	---M--	200	added ('OK')	image/png	etag:%22a696-5c67d5e7d2ff1%22	https://sphinx.org.au/media/com_phocagallery/images/ytb_play.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/images/ytb_play.png	(from https://sphinx.org.au/media/com_phocagallery/css/main/phocagallery.css)
14:25:10	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:10%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectBiospecimen.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectBiospecimen.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:10	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:10%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectClinicalData.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectClinicalData.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:10	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:10%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectBiospecimenSearch.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectBiospecimenSearch.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:11	42449/42449	---M--	200	added ('OK')	image/png	etag:%22a5d1-5c67d5e7d3f91%22	https://sphinx.org.au/media/com_phocagallery/images/ytb_play_active.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/images/ytb_play_active.png	(from https://sphinx.org.au/media/com_phocagallery/css/main/phocagallery.css)
14:25:13	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:12%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Data%20Dictionary.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Data%20Dictionary.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:13	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:12%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectPedigree.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20AddNewSubjectPedigree.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:13	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:12%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Data%20Dictionary%20Upload.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Data%20Dictionary%20Upload.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:14	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:13%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Dataset%20Definition.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Dataset%20Definition.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:14	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:13%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Dataset%20Data%20Upload.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Dataset%20Data%20Upload.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:14	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:13%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSInventory.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSInventory.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:14	733/733	---M--	200	added ('OK')	image/png	etag:%222dd-5c67d5e7d3f91%22	https://sphinx.org.au/media/com_phocagallery/images/icon-voting.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/images/icon-voting.png	(from https://sphinx.org.au/media/com_phocagallery/css/main/rating.css)
14:25:15	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:15%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSBiospecimenCustomFields.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSBiospecimenCustomFields.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:15	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:15%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSCollectionCustomFields.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSCollectionCustomFields.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:15	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:15%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSBarcodeLabels.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSBarcodeLabels.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:16	571/571	---M--	200	added ('OK')	image/png	etag:%2223b-5c67d5e7d2ff1%22	https://sphinx.org.au/media/com_phocagallery/images/icon-voting-small.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/images/icon-voting-small.png	(from https://sphinx.org.au/media/com_phocagallery/css/main/rating.css)
14:25:17	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:17%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Work%20Tracking%20-%20Researcher.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Work%20Tracking%20-%20Researcher.pdf	(from https://sphinx.org.au/the-ark/documentation)
